reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.05,27.030891831541208
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.1,49.087383273774286
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.15,62.13663253726744
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.2,68.51586515311863
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.25,74.08836982119276
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.3,81.33028415375453
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.35,87.99589156717788
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.4,94.01895437752508
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.45,99.68772765582302
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.5,105.13584391630167
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.55,110.48485200159362
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.6,116.04653987739519
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.65,122.33099707441687
