reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.3,610.7189460190664
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.35,653.7242196009179
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.4,698.315666918801
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.45,746.6873006182747
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.5,797.2629408601537
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.55,850.4630534256489
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.6,899.6497926835037
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.65,958.3407219786004
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.7,1032.8700785409922
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.75,1121.8734433704592
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.8,1196.6078359984135
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.85,1293.081283003816
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.9,1463.806962229503
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.95,1846.329052630046
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.975,2159.7316696315106
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.99,2711.9292193447704
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.01,12.068301669573607
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.025,17.144954386571793
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.05,23.02995468192418
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.1,32.472434295791764
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.15,40.73358684880476
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.2,47.0634787558486
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.25,53.701451695932185
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.3,59.611894671837135
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.35,63.72622366476085
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.4,68.60385406785865
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.45,73.61546160231948
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.5,79.23504896404886
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.55,85.53520401439
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.6,90.91267602410252
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.65,97.26817103773882
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.7,104.82344250842816
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.75,117.11826091341257
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.8,133.73106813770312
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.85,156.28578211156
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.9,182.80473402032803
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.95,240.90114777363698
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.975,317.4191732214165
2026-01-17,wk inc flu hosp,0,2026-01-17,15,quantile,0.99,432.3542432053319
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.01,22.61208134739993
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.025,31.65332583893466
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.05,42.03385091812971
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.1,59.23278575091857
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.15,71.97930658652335
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.2,81.97621856746103
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.25,93.21779566281778
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.3,104.30995329264532
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.35,115.32209704983526
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.4,126.53291203300402
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.45,136.90264653489749
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.5,145.12545044519655
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.55,153.56382601456758
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.6,165.7389983474642
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.65,180.5365617526813
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.7,198.75771243926195
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.75,221.40886807076555
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.8,251.16749689649762
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.85,280.1544414809306
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.9,335.9001014470908
